transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
486ba63b-362c-44f3-9add-6e6f0aca5d6c	868951b5-cc93-4cf9-b561-d9792aad146d	illinois.edu	Fall 2020	CS/ECE 374 AL1/BL1 - Lecture 9.5 - Midterm 1 Review September 24, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
486d4078-c4e9-4a86-a89a-2057f4915020	8b4b3600-415f-4af5-991f-13dc8a093267	illinois.edu	Fall 2019	CS 233-AL1 October 28, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
4882ad7e-767f-4e12-a9c0-2c6ea736dc0e	11497420-9869-4a81-9d80-22ac89650db1	illinois.edu	Fall 2020	Midterm 1 Review September 25, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
48901e8e-4bbf-493a-9ff6-44117dd0cbea	85daeae0-a54c-4616-a15c-bc3dadfb6e55	illinois.edu	Fall 2019	CS 446-D4 September 25, 2019	Computer Science	CS	446	Machine Learning	D4
4890b73f-d32e-4f4a-b6b7-46532243e316	f409d183-1195-4d4a-9f33-e5818dd3b7a6	illinois.edu	Fall 2019	CS 233-AL1 November 20, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
489da17b-dabe-48d4-8689-be13a77b78ea	51c5252f-455a-4e6c-af93-666ad78745aa	illinois.edu	Spring 2021	CS 498 Topics in algorithms: Lecture 6 Quick sort whp, nuts and bolts, treaps February 11, 2021	Computer Science	CS	498	Topics in algorithms	to1/to2
48a326f2-fd1a-4a19-88f4-a2f7b7e29b49	6014b5b9-9fb9-4007-ba73-ac01e5a0f759	illinois.edu	Summer 2021	Confidence Intervals for Means, Sample Size Planning	Statistics	STAT	400	Statistics and Probability I	ALL
48b37a2f-5ca3-4b7b-9bfc-d841da37c566	9b1fc643-c08f-43ea-a801-ed76727f4c45	illinois.edu	Fall 2020	Lecture 18 — Probabilistic Topic Models  Overview of Statistical Language Models - Part 2	Computer Science	CS	410	Text Information Systems	ALL
48b37a2f-5ca3-4b7b-9bfc-d841da37c566	9b1fc643-c08f-43ea-a801-ed76727f4c45	illinois.edu	Fall 2020	Lecture 18 — Probabilistic Topic Models  Overview of Statistical Language Models - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
48b71bb6-7c00-48ab-92d4-49328c90948f	7a1969a1-7243-46c9-b828-be5ffd70311e	illinois.edu	Spring 2019	CS 374-AL1 April 24, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
48c308bd-22a2-405e-9437-75a1df1794fe	d4327564-29b6-4be8-aff0-3972383be72d	illinois.edu	Fall 2021	CS241-Lec14-Q03	Computer Science	CS	241	System Programming	AL1
48d8da8b-a078-4bf5-9454-2c318ee22e55	9c077e4e-5d95-4ce3-8142-94049056c696	gvsu.edu	Spring  2021	DNS Structure	School of Computing and Information Systems	CIS	457	Data Communications	ALL
48e63121-1b5f-452a-86ab-1f96a7926a3e	e0fe5309-e4c0-4e50-b4ad-9d4164c8e791	illinois.edu	Spring 2021	Quiz 4 review September 16, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
48e97dd2-4492-4527-bff9-3e3f957a074b	811242f6-4aeb-4d1e-bc58-701641d80e7a	illinois.edu	Fall 2021	CS241-Lec17-Q06	Computer Science	CS	241	System Programming	AL1
490637c1-7589-42a3-a4d3-c67d6b688a27	50e4a5b3-e016-4c62-9139-675c82855f35	illinois.edu	Summer 2020	CS 225-AL2 October 11, 2019	Computer Science	CS	225	Data Structures	AL1/AL2
491a80ef-eda8-4e66-a332-f2dd12cb7ebe	3725746a-27dd-438a-a95a-ef491ccdf65a	illinois.edu	Fall 2021	CS241-Lec02-Q02	Computer Science	CS	241	System Programming	AL1
49229475-9172-45ac-b810-33b43aec242b	2cf15fc0-2c6d-4d7d-8a7c-65d2cd56bbdc	illinois.edu	Fall 2020	ASWR, Ch08: Hypothesis Testing in SLR Introduction	Statistics	STAT	420	Methods of Applied Statistics	ALL
492ac339-f5d4-4ebf-a607-613149c6ad38	9fa2d81a-9af3-4959-9598-f48e73b0cbac	illinois.edu	Spring 2020	04-01a.mp4	Computer Science	CS	473	Algorithms	All
4932044e-c056-4860-bb65-f6fe2894ea69	15cd42dd-b657-4934-b540-a3224903555a	illinois.edu	Summer 2020	CS 225-AL1 October 18, 2019	Computer Science	CS	225	Data Structures	AL1/AL2
493cb35e-bf27-4eb6-853a-5915e3b42d98	e8912392-8714-49e8-a304-0d55c1d7146f	illinois.edu	Spring 2021	Binary Decoders September 14, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
493cb35e-bf27-4eb6-853a-5915e3b42d98	e8912392-8714-49e8-a304-0d55c1d7146f	illinois.edu	Spring 2021	Binary Decoders September 14, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4956690b-f193-497a-987d-a4e1113f2b69	672dab8b-c630-44ed-bcb3-6ea36e48ac52	illinois.edu	Fall 2020	CS/ECE 374 AL1/BL1 - Lecture 2 - Strings, Regular Languages  August 27, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
4959184d-4909-4ddd-8b69-793da77ce7b8	3bb2f693-f5a5-4f7d-8b47-57c10aaf4e22	illinois.edu	Summer 2020	CS 225-AL1 January 31, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
496fad31-2749-4a29-a3b2-ca00de53a40e	e2e3787f-f6c8-4753-af4f-ef1313ca0b3c	illinois.edu	Fall 2019	CS 446-D4 November 11, 2019	Computer Science	CS	446	Machine Learning	D4
49a1856d-093c-4ff0-bd46-87525289e43b	db13067a-8554-4f8b-ac03-5188c8161a21	gvsu.edu	Spring  2021	Circuits	School of Computing and Information Systems	CIS	351	Computer Organization and Assembly Language	ALL
49aaa9a7-1f13-4d97-b745-c108c9aa4036	1d64c566-ba10-468a-8139-f81c4c4636da	illinois.edu	Spring 2020	BIOE 201 November 10, 2020	Bioengineering	BIOE	000	EPUB Creation	AL0
49b23410-908f-41ae-b2bc-8c3ecfd37cd6	2a8c531e-4e00-4383-a781-a7111b432f0f	illinois.edu	Spring 2020	GMT20200409-152931_CS361-Lect_1280x720 April 09, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
49b23410-908f-41ae-b2bc-8c3ecfd37cd6	2a8c531e-4e00-4383-a781-a7111b432f0f	illinois.edu	Spring 2020	GMT20200409-152931_CS361-Lect_1280x720 April 09, 2020	Computer Science	CS	361	Probability & Statistics for CS Majors	AL1
49b23410-908f-41ae-b2bc-8c3ecfd37cd6	2a8c531e-4e00-4383-a781-a7111b432f0f	illinois.edu	Spring 2020	GMT20200409-152931_CS361-Lect_1280x720 April 09, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
49c619a4-14ed-4a49-8be2-0c6489316970	2fb241e3-903e-4096-9cd5-8bc9e4c6a3d5	illinois.edu	Fall 2021	CS 241 AL2 Fall 2021 September 01, 2021	Computer Science	CS	241	System Programming	AL1
4a06e362-0ae5-4479-ad12-7518c6e14c85	86a2942d-ee5b-4108-8a97-8bee59975d96	illinois.edu	Fall 2019	CS 446-D4 December 02, 2019	Computer Science	CS	446	Machine Learning	D4
4a0babfc-5443-4a4a-9b30-b2df0500c7a5	c3fa6197-777b-4156-9103-472a3705ad5d	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 23.4. Hamiltonian cycle in undirected graph	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
4a1eafc6-6d09-4e79-bda0-f7cdeff22877	01b4fbf4-4a00-44d8-a1b7-aff0ddbf76fa	illinois.edu	Spring 2021	ATT27 problems April 08, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4a1eafc6-6d09-4e79-bda0-f7cdeff22877	01b4fbf4-4a00-44d8-a1b7-aff0ddbf76fa	illinois.edu	Spring 2021	ATT27 problems April 08, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4a1eafc6-6d09-4e79-bda0-f7cdeff22877	01b4fbf4-4a00-44d8-a1b7-aff0ddbf76fa	illinois.edu	Spring 2021	ATT27 problems April 08, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4a205ccf-778c-4897-a506-449a5c4719c6	47dd3e5a-ad28-43d3-91c6-2681f0e1a8d2	illinois.edu	Fall 2020	ADV393: Week 13: News and Blurring Lines Part 1_with native advertising November 12, 2020	Advertising	ADV	393	Advertising and Society	ALL
4a20ead4-f0db-476a-80ae-807dda901ed6	6313789e-445d-4e5b-b1c8-18612feecf78	illinois.edu	Fall 2019	CS 233-AL1 October 04, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
4a2799da-af40-42cb-8d99-afd2a48c9ab4	f84585a4-c9f2-4102-83d0-a13c8f4b7bc1	illinois.edu	Summer 2020	CS 225-AL2 September 25, 2019	Computer Science	CS	225	Data Structures	AL1/AL2
4a4a330f-09b9-49ce-b563-ca3e07abe169	de163a9e-400f-4966-805f-7a406773c916	illinois.edu	Fall 2020	ADV482: Week 14: Writing Up and Presenting Qualitative Research November 09, 2020	Advertising	ADV	482	Qualitative Methods in Advertising	ALL
4a4a330f-09b9-49ce-b563-ca3e07abe169	de163a9e-400f-4966-805f-7a406773c916	illinois.edu	Spring 2021	ADV582: Week 13: Writing Up and Presenting Qualitative Research	Advertising	ADV	582	Qualitative Research in Advertising 	A
4a4d2127-46ce-45f2-b977-af8c6230a17d	6cade01c-70e1-4aaa-9249-e1d545442eab	illinois.edu	Spring 2019	CS 125 Spring 2019: Mon 1.14.2019. Welcome to CS 125	Computer Science	CS	125	Intro to Computer Science	AL2
4a54f790-991c-44bb-ab62-713cbef84ad1	1d056124-cea1-42ec-b1f1-5f82a7828df9	illinois.edu	Fall 2020	Lecture 44 — Opinion Mining, Sentiment Analysis  and  Sentiment Classification | UIUC	Computer Science	CS	410	Text Information Systems	ALL
4a54f790-991c-44bb-ab62-713cbef84ad1	1d056124-cea1-42ec-b1f1-5f82a7828df9	illinois.edu	Fall 2020	Lecture 44 — Opinion Mining, Sentiment Analysis  and  Sentiment Classification	Computer Science	CS	410	Text Information Systems	ALL
4a54f790-991c-44bb-ab62-713cbef84ad1	1d056124-cea1-42ec-b1f1-5f82a7828df9	illinois.edu	Fall 2020	Lecture 44 — Opinion Mining, Sentiment Analysis  and  Sentiment Classification	Computer Science	CS	410	Text Information Systems	ALL
4a659c01-5a89-4710-bfed-2849751cc4bc	8f10a407-9f8b-47c1-b942-8d20be94c615	illinois.edu	Fall 2020	Lecture 11 Part 3: RNN Variants (LSTMs and GRUs) September 30, 2020	Computer Science	CS	447	Natural Language Processing	ALL
4a691a02-f191-450e-8b66-639b515b068e	bbe174df-8355-4ea3-bb50-7e4359d81c14	illinois.edu	Fall 2021	CS241-Lec21-Q05	Computer Science	CS	241	System Programming	AL1
4a80c040-151b-422a-b0e8-4c9ef8eb3692	b8dc7379-9609-4f58-a2f4-bba35db1b53e	illinois.edu	Spring 2021	Ch1   Describing Data   Measures of Center	Statistics	STAT	212	Biostatistics	ALL
4a996d81-0702-49d5-8548-34020b178877	c921d80a-155a-4f88-a707-83ec2ccf3255	illinois.edu	Spring 2020	ECE 448-Q3 February 05, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
4a996d81-0702-49d5-8548-34020b178877	c921d80a-155a-4f88-a707-83ec2ccf3255	illinois.edu	Spring 2020	ECE 448-Q3 February 05, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
4a996d81-0702-49d5-8548-34020b178877	c921d80a-155a-4f88-a707-83ec2ccf3255	illinois.edu	Spring 2020	ECE 448-Q3 February 05, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
4a996d81-0702-49d5-8548-34020b178877	c921d80a-155a-4f88-a707-83ec2ccf3255	illinois.edu	Spring 2020	ECE 448-Q3 February 05, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
4aa29e14-ce85-47a2-a685-4c0979a6c56b	5efe301e-89c5-4f68-94e3-d412a7af6811	illinois.edu	Fall 2021	CS241-Lec07-Q03-05	Computer Science	CS	241	System Programming	AL1
4aa52ac4-8d1b-4d9b-a15b-072b28895ceb	c5c803c6-1b1f-43f2-99de-bbad8723d873	illinois.edu	Fall 2020	Financial Ratios Introduction August 17, 2020	Publishing	PUB	000	Publishing	FIN500
4aa52ac4-8d1b-4d9b-a15b-072b28895ceb	c5c803c6-1b1f-43f2-99de-bbad8723d873	illinois.edu	Fall 2020	Financial Ratios Introduction August 17, 2020	Publishing	PUB	000	Publishing	FIN500
4aaead72-0c00-4c07-be99-dcab8c1eb996	6d1b7136-7c2d-40fc-80fc-8e86e36c39c0	illinois.edu	Spring 2021	Read from multi-byte cache blocks March 30, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4aaead72-0c00-4c07-be99-dcab8c1eb996	6d1b7136-7c2d-40fc-80fc-8e86e36c39c0	illinois.edu	Spring 2021	Read from multi-byte cache blocks March 30, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4aaead72-0c00-4c07-be99-dcab8c1eb996	6d1b7136-7c2d-40fc-80fc-8e86e36c39c0	illinois.edu	Spring 2021	Read from multi-byte cache blocks March 30, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4ab2f51f-8c58-4862-a157-98f4a2ae23f9	8cecd824-1220-49cd-9a4e-04c9e0233161	illinois.edu	Fall 2019	CS 446-D4 September 18, 2019	Computer Science	CS	446	Machine Learning	D4
4abc1f9a-0c52-4bfd-a50c-ecec3051efb2	b2b1268c-8275-47f9-bff7-0dbb8de704e1	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 15.1.1. Graph notation and representation (N)	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
4abc1f9a-0c52-4bfd-a50c-ecec3051efb2	b2b1268c-8275-47f9-bff7-0dbb8de704e1	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 15.1.1. Graph notation and representation (N)	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
4ac02817-1581-4c95-8d9b-a644c2299406	4f2e22ee-b6ac-4807-85a5-6f94cb229101	illinois.edu	Spring 2020	BIOE 201 December 10, 2020	Bioengineering	BIOE	000	EPUB Creation	AL0
4ac2353f-130f-493d-b8d5-e78780e8b210	57a0c567-3b84-416e-8ce1-f5bd091b40a5	illinois.edu	Spring 2021	Ch14   Introducing Logistic Regression	Statistics	STAT	212	Biostatistics	ALL
4ad2b2f7-e1f0-47ef-a6f6-02ec70488ca4	4cb00fc8-2e1f-4905-933a-39e478f4d4a7	illinois.edu	Spring 2019	CS 374-AL1 February 15, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
4ad7d11e-5824-4b68-a21e-65950ebed235	774045b8-86ee-4fbc-a2d9-6070a0f79d50	illinois.edu	Fall 2020	2020-11-09 CS 591 PHD Sci Comp.mp4	Computer Science	CS	591	PHD Orientation Seminar	PHD
4ae1540a-0860-4b7d-bc3b-85fad26edda1	eb87c632-0980-4341-9310-fc1cd67434e8	illinois.edu	Spring 2021	(not required) ADV582 Week 5: Ethnography in Consumer Research (Glimpse of 3 studies) 	Advertising	ADV	582	Qualitative Research in Advertising 	A
4ae1540a-0860-4b7d-bc3b-85fad26edda1	eb87c632-0980-4341-9310-fc1cd67434e8	illinois.edu	Spring 2021	ADV482 Week 4: Ethnography in Consumer Research (Glimpse of 3 studies) September 11, 2020	Advertising	ADV	582	Qualitative Research in Advertising 	A
4ae1540a-0860-4b7d-bc3b-85fad26edda1	eb87c632-0980-4341-9310-fc1cd67434e8	illinois.edu	Fall 2020	ADV482 Week 4: Ethnography in Consumer Research (Glimpse of 3 studies) September 11, 2020	Advertising	ADV	482	Qualitative Methods in Advertising	ALL
4ae75e16-84db-4485-9046-7378f264963b	612bcd7e-4854-40f0-a413-420cee6fa571	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 17.3.1. Problem definition	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
4aed4bbf-46d4-4ae4-974e-d1bd34fc8dab	4c9b675e-9f84-42e4-9bff-a306502a272e	illinois.edu	Spring 2021	Ch14   An Example of Multiple Linear Regression	Statistics	STAT	212	Biostatistics	ALL
4afc66ad-439e-40ec-989e-5799af0db9ca	e5a6e66e-dcec-40ac-ac61-583c8b56571c	illinois.edu	Summer 2020	CS 173 SU20 AL1 Lecture 01b: Logic: Laws and Transformations June 03, 2020	Computer Science	CS	173	Discrete Structures	AL1
4b004a53-6000-47ea-b058-1d3ce5d4d9d2	27c1759e-6406-46dd-b497-ebe050c20d52	illinois.edu	Fall 2020	Incremental Cash Flow September 25, 2020	Publishing	PUB	000	Publishing	FIN500
4b004a53-6000-47ea-b058-1d3ce5d4d9d2	27c1759e-6406-46dd-b497-ebe050c20d52	illinois.edu	Fall 2020	Incremental Cash Flow September 25, 2020	Publishing	PUB	000	Publishing	FIN500
4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Fall 2020	Lecture 10 —  Implementation of TR Systems | UIUC	Computer Science	CS	410	Text Information Systems	ALL
4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Fall 2020	Lecture 10 —  Implementation of TR Systems	Computer Science	CS	410	Text Information Systems	ALL
4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Spring 2020	Lecture 10 —  Implementation of TR Systems | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Spring 2020	Lecture 10 —  Implementation of TR Systems | UIUC	Computer Science	CS	425	Test Course	AB
4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Fall 2020	Lecture 10 —  Implementation of TR Systems	Computer Science	CS	410	Text Information Systems	ALL
4b0bd537-3a1f-4cae-a68f-f2845ecf4f35	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Spring 2020	Lecture 10 —  Implementation of TR Systems | UIUC	Computer Science	CS	000	Test Course	AB
4b1440ff-70f2-44de-a281-8db2b5432842	6265aa18-cf24-4d4c-b9ec-a034c70cf1cb	illinois.edu	Fall 2020	Lecture 10 - Approximate Pattern Matching (Pigeonhole)	Computer Science	CS	296	Honors Data Structures	25
4b1e4f4f-cac5-4d4c-bc86-ff091a2a8c94	0bd80728-0b66-4028-8c38-1dec62ed90a8	illinois.edu	Fall 2020	CS/ECE 374 AL1/BL1 - Lecture 24 - P-NP/Certificates November 19, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
4b2659e1-4a7c-48dc-9844-5d10da0411a9	39c743f7-cd63-4606-84ec-dd4204106193	illinois.edu	Fall 2020	ASWR, Ch08: Interval Estimation Introduction	Statistics	STAT	420	Methods of Applied Statistics	ALL
4b28cd35-8f26-41b3-927c-bb58bfdd3767	4f5b0fce-cf0a-4b37-98c0-9db99c30628d	illinois.edu	Spring 2020	lec03 Search Order January 27, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
4b28cd35-8f26-41b3-927c-bb58bfdd3767	4f5b0fce-cf0a-4b37-98c0-9db99c30628d	illinois.edu	Spring 2020	lec03 Search Order January 27, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
4b368fe7-21fa-41a2-95f3-4e3fc475f372	9942e5f8-abf9-411f-9954-d45df29cec8d	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 16.2.2.1. Explicit definition of what topological ordering/sorting is	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
4b3738cc-21e2-49e3-a89e-b7eaf32b7528	e900375d-de60-4d88-9ef8-8eadf0aaf10d	illinois.edu	Fall 2020	CS 105: Muddiest Points 5 (Fall 2020) September 26, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
4b53f4ab-db13-4088-af77-57d5b16fda7c	92362f51-ee3a-46b3-84ed-3ebce1330e1e	illinois.edu	Fall 2019	CS 450-BL1 September 18, 2019	Computer Science	CS	450	Numerical Analysis	BL1
4b64dca4-8888-447b-abfd-68aeff9e81f5	da5955a6-cefa-4fb3-8a2b-49db46149737	illinois.edu	Summer 2020	CS 173 SU20 Section B Lecture 13B July 13, 2020	Computer Science	CS	173	Discrete Structures	BL1
4b6c2eaf-8711-4f0b-afee-df3e76361501	ae1da9b4-e1e4-4680-9cd8-fd6ae2821b40	illinois.edu	Fall 2020	Financials August 17, 2020	Publishing	PUB	000	Publishing	FIN500
4b6c2eaf-8711-4f0b-afee-df3e76361501	ae1da9b4-e1e4-4680-9cd8-fd6ae2821b40	illinois.edu	Fall 2020	Financials August 17, 2020	Publishing	PUB	000	Publishing	FIN500
4b6d666b-fca7-4bd2-acbb-d0282775e7e3	517cb8d8-1e5c-46e5-ac82-a7599aacb49e	illinois.edu	Fall 2021	CS241-Lec18-Q03	Computer Science	CS	241	System Programming	AL1
4b80048d-0f23-4cb6-976f-2ed5d9cc0aa5	ad001bff-c28a-4628-bca2-aaecccb145d7	illinois.edu	Spring 2021	CS 225 Lecture 2021-03-10 March 10, 2021	Computer Science	CS	225	Data Structures	AL1
4b92caa7-51f2-4da3-b4a8-387d70c1cdaf	c5e9654e-cf1e-46e9-a010-e46a769cba45	illinois.edu	Fall 2020	Convergence rate October 16, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
4b96357b-1f59-4c76-b589-084cf0accc5a	474799cf-9a45-4ae9-a2e8-e25efdff1f0d	gvsu.edu	Spring  2021	Wifi (802.11)	School of Computing and Information Systems	CIS	457	Data Communications	ALL
4bb4d9de-3031-4ca5-9b24-28a62fa33ed8	cc0276c4-8050-49a7-b742-fd80b63ab473	illinois.edu	Fall 2021	CS241-Lec24-Q01	Computer Science	CS	241	System Programming	AL1
4bcbc31b-6acd-43e1-92f8-e70c6cf7f9d9	07d79498-fcf5-4671-a9c8-bd97339b04c5	illinois.edu	Fall 2019	CS 446-D4 October 28, 2019	Computer Science	CS	446	Machine Learning	D4
4bd32213-5cc1-4a71-bcc3-10a801d5e521	79180f13-7e09-41fe-886e-41ec8fd83730	illinois.edu	Fall 2020	CS 374 - Fall 2020: Discussion 2, Problem 1	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
4bd80d60-2d3a-4344-bad9-917ecc968a0e	6030194e-1e82-4066-b27f-8bf2616d121b	illinois.edu	Spring 2021	Everything a computer can do August 29, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4bd80d60-2d3a-4344-bad9-917ecc968a0e	6030194e-1e82-4066-b27f-8bf2616d121b	illinois.edu	Spring 2021	Everything a computer can do August 29, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4bd9d85e-22e4-403d-b44e-9c052e7cd460	c211113f-f44a-4cb3-8ad7-41660dad0150	illinois.edu	Spring 2020	2021-03-02 ABFF	Demonstration	Example	400	Example use of ClassTranscribe	AL1
4bdaabf6-b15d-42da-9d0f-355565242cef	2bee1b16-3c1c-4f99-b4bf-2d8b60972cad	gvsu.edu	Spring  2021	Ripple Carry Adders	School of Computing and Information Systems	CIS	351	Computer Organization and Assembly Language	ALL
4be923cb-0fb1-4a38-b904-ceb8ff09755a	0c669a32-a61e-437e-9a1f-e09a4e611f0f	illinois.edu	Fall 2021	CS241-Lec17-Q04	Computer Science	CS	241	System Programming	AL1
4bf23d34-1006-482c-b99b-5e8c7fe6ee92	26febd3d-2cf3-4ac8-adca-9d3eacf6d0f2	illinois.edu	Spring 2020	Global sponsorship	Advertising	ADV	476	Global Advertising	ADV476 Global Advertising
4bf23d34-1006-482c-b99b-5e8c7fe6ee92	26febd3d-2cf3-4ac8-adca-9d3eacf6d0f2	illinois.edu	Spring 2021	ADV476: Week 11 Global sponsorship April 02, 2021	Advertising	ADV	476	Global Advertising 	B
4bf60aba-5118-4a86-9e09-f08af6d6880b	0ba64eb7-99ff-4836-96c3-8f199cf5bcd0	illinois.edu	Spring 2019	CS 374-AL1 March 01, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
4bf8b545-b00c-455d-b7a2-cc38f4594e0d	b959883a-9f90-4306-a2b0-4bb9bfa93380	illinois.edu	Fall 2020	CS/ECE 374 Discussion BYB 08/28 10-11 August 28, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
4bfbf459-627e-4f6c-97dd-839e10135f6d	4a7b234f-e051-467c-b5ba-0dd691631881	illinois.edu	Spring 2021	CS 598 OOK ; Lecture 12/12A March 16, 2021	Computer Science	CS	598	Probabilistic Graphical Models	OOK
4c17aa5a-09ef-4cbb-9c2d-5f9ee9c3242a	18c17d4c-4c94-4db1-b5b7-2e72bd7a1fdd	illinois.edu	Spring 2021	Lab13 Part 1 December 04, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
4c1a348f-b5f3-4ba3-9503-0e89f1f4300d	deaace6d-e167-45c4-8408-4a568229557c	illinois.edu	Fall 2019	CS 357-N October 15, 2019	Computer Science	CS	357	Numerical Methods	M
4c1beeff-0c6d-4a6a-b78b-3089aa63e40f	7ce0bc0f-582e-4b82-8109-9554d26b8f4b	illinois.edu	Fall 2019	CS 361-AL1 November 19, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
